0	1
1	-26
2	2
3	-17
4	3
5	-24
6	1
7	-15
8	2
9	-26
10	1
11	-1
12	2
13	-2
14	4
15	-22
16	2
17	4
18	-13
19	1
20	-2
21	4
22	-25
23	1
24	2
25	4
26	-12
27	2
28	4
29	-23
30	3
31	-30
32	2
33	-13
34	2
35	1
36	-24
37	2
38	1
39	-14
40	2
41	-27
42	3
43	4
44	-24
45	2
46	-1
47	4
48	-14
49	1
50	-1
51	4
52	-27
53	1
54	4
55	-11
56	4
57	2
58	-25
59	1
60	-26
61	2
62	-14
63	1
64	-28
65	1
66	-13
67	2
68	-28
69	1
70	-1
71	4
72	-23
73	2
74	-2
75	4
76	-12
77	2
78	1
79	4
80	-21
81	1
82	2
83	4
84	-14
85	2
86	-24
87	1
88	2
