0	1
1	-16
2	-14
3	2
4	-15
5	1
6	-16
7	-11
8	1
9	-14
10	2
11	-16
12	-10
13	2
14	4
15	-16
16	-10
17	4
18	-13
19	4
20	-16
21	-13
22	4
23	-14
24	4
25	-16
26	-13
27	1
28	-16
29	-8
30	2
31	-16
32	-1
33	1
34	-16
35	-8
36	1
37	-12
38	2
39	-16
40	-9
41	4
42	-16
43	-12
44	4
45	-14
46	4
47	-16
48	-7
49	4
50	-11
51	4
52	-16
53	1
54	-16
55	-13
56	2
57	-16
58	-5
59	1
60	-15
61	1
62	-16
63	1
64	-15
65	1
66	-1
67	2
68	-14
69	1
70	-15
71	1
72	-16
73	1
74	-16
75	2
76	1
77	-14
78	1
79	-16
80	-1
81	1
82	-16
83	1
84	-16
85	-1
86	1
87	-1
88	2
89	-14
90	1
91	-15
92	2
93	-1
94	1
95	-15
96	3
97	-15
98	1
99	2
100	-16
101	-1
102	1
103	-14
104	1
105	-1
106	2
107	-16
108	1
109	-16
110	-1
111	2
112	-14
113	4
114	-2
115	1
116	-15
117	1
118	-15
119	1
120	-2
121	2
122	-14
123	2
124	4
125	1
126	-15
127	1
128	-16
129	-1
130	1
131	-16
132	2
133	-12
134	2
135	-3
136	4
137	-14
138	4
139	-2
140	1
141	-15
142	3
143	-16
144	-1
145	1
146	-15
147	2
148	4
149	-16
150	-1
151	1
152	-15
153	4
154	3
155	-16
156	-1
157	2
158	-15
159	4
160	3
161	-16
162	-1
163	1
164	-15
165	1
166	4
167	2
168	-13
169	1
170	2
171	-15
172	2
173	-1
174	1
175	-15
176	1
177	-2
178	4
